id,Depth,age,N,C,S,OM,MM,MM_no_CaCO3,CaCO3,TOC,TOC_N,microcharcoal,P,Na,K,Ca,Mg,Fe,Mn,Cu,Zn ,Pb,FeMn,NaK,CuZn,CaFe,FeS,erosion,CaMg,TOCS,FeP
123,"1,22",,"1,8423193693161","26,9321117401123","0,345479756593704","54,9415079498291","45,0584920501709","24,0692120501709","20,98928","26,9321117401123","17,0550218129634",13887,"1,0921","0,278712","8,62718","19,78271","6,02981","14,0287172","0,07329898175","33,02993","150,2782","34,0291","191,390342199399","0,0323062692560025","0,219791892636457","1,41015815758265","4,06064810810268","0,754987663469767","3,28081813523146","77,955686913909","12,8456342825749"
125,"1,24",,"1,9487624168396","29,6059455871582","0,367525488138199","60,9916819704007","39,0083180295993","16,1483180295993","22,86","29,2155282102622","17,4904763235579",12553,"0,823302302971228","0,298844538765133","8,14607530316468","19,5211865992046","5,58564641716766","12,8323758764581","0,0711130709381462","36,6315321403539","157,956472914275","36,71317745716","180,450312539865","0,0366857078584868","0,231909028256375","1,5212449188788","3,4915608007118","0,718735318050242","3,49488405481695","79,4925227043748","15,5864690650653"
127,"1,26",,"1,68916726112366","25,7226886749268","0,32756108045578","54,5320999908447","45,4679000091553","34,5389900091553","10,92891","25,7226886749268","17,7660342730762",10643,"1,0299","0,32422","9,28723","17,88271","5,982712","12,562512","0,070293827","35,87263","164,0283","27,81982","178,714298767657","0,0349103015646215","0,218697810073018","1,42349794372336","3,83516624823684","0,872024542141543","2,98906415685729","78,5279149743166","12,1977978444509"
129,"1,28",,"1,72065246105194","24,7186508178711","0,317766100168228","52,216804306773","47,783195693227","39,503195693227","8,28","24,2449555222551","16,4389858399052",14643,"1,09507141386346","0,368202621471992","10,1119315128789","16,4163434971097","6,68065816343905","14,6903840795355","0,0687474485512962","36,3447678160291","173,117126046676","21,8514880905318","213,686244204019","0,0364126894058803","0,209943225410465","1,11748906007016","4,6230180222995","1,04534802776339","2,45729434069098","76,2981183625931","13,4150009703086"
131,"1,3",,"1,80257260799408","26,0074596405029","0,355230808258057","52,5350684738159","47,4649315261841","38,4350215261841","9,02991","26,0074596405029","16,8326291616171",12554,"1,1128","0,423398","12,22018","15,29832","7,287312","17,54425","0,0722272718","34,92833","170,29832","24,982","242,903401482209","0,0346474438183398","0,205100848910312","0,871984838337347","4,93883120274158","1,30281560328193","2,09930904563987","73,2128493247406","15,765860891445"
133,"1,32",,"1,46852564811707","19,4836273193359","0,269309252500534","41,4271306101866","58,5728693898134","49,2128693898134","9,36","19,0248877341199","15,114276270852",15225,"1,19251171235925","0,475906198444762","12,9205093568834","14,1723524174055","8,37744381889958","18,0001397793277","0,0835438214103199","33,8503845535905","185,016511749739","18,8377357347681","215,45746262816","0,0368333929645912","0,18295872208086","0,787346797922191","6,68381780878174","1,53636169444154","1,69172753930412","70,6432755557933","15,0943085864678"
135,"1,34",,"1,52006447315216","21,9672164916992","0,364125967025757","46,5704989624024","53,4295010375977","42,3995910375977","11,02991","21,9672164916992","16,8600869851067",12532,"1,0298","0,457261","12,454348","14,00291","8,118271","16,9827671","0,0820393382","31,2293","176,29832","12,3992","207,007607235915","0,0367149689409674","0,177138954018393","0,824536420805064","4,66398132457241","1,50182212125908","1,72486358240566","60,3286183381295","16,4913255972033"
137,"1,36",,"1,45472598075867","21,5937767028809","0,351748317480087","46,6357226375651","53,3642773624349","50,6642773624349","2,7","21,2445435656009","17,0377797292163",12664,"0,986107090588323","0,436844502651359","12,209896817208","13,8017746786426","8,22258581781391","17,5239359574202","0,0832255145631555","37,0582000852785","174,404640920492","14,2062299155658","210,55965889069","0,0357779028923238","0,212484025021861","0,7875955899507","4,98195302907518","1,51207562966284","1,67851999169673","60,3970012359861","17,7708244111349"
139,"1,38",,"1,59861350059509","29,7522010803223","0,650813102722168","57,1242260742188","42,8757739257813","42,5306739257813","0,3451","29,7522010803223","21,7131290630629",18223,"0,8721","0,38872","9,33243","15,39382","7,676276","16,82761","0,0823837444","34,93821","180,29832","7,82981","204,258863475499","0,0416526028054858","0,193780008599082","0,914795386867178","2,58562864355601","1,13015651735567","2,00537604432149","45,7154303683764","19,2955051026258"
141,"1,4",,"1,66667103767395","30,7596435546875","0,675108253955841","61,1997061238601","38,8002938761399","37,4862938761399","1,314","30,3805119400187","21,266302584915",14223,"0,848465296944668","0,332817","8,18015951156899","17,8232531359621","6,84931719512661","15,2443145722208","0,0819265876141926","28,0650858439353","186,332847491885","8,38027690099375","186,072861279284","0,0406858814341341","0,150618026943197","1,16917379600923","2,25805483533873","0,861924228394589","2,60219414989915","45,0009487545177","17,9669276128508"
143,"1,42",,"1,41949427127838","25,2188014984131","0,508690536022186","49,9332269668579","50,0667730331421","47,7417830331421","2,32499","25,2188014984131","20,7270544705931",12445,"0,9283","0,420932","12,09281","16,20291","8,772871","18,882712","0,082938217","40,208311","180,2873","9,92812","227,672027239264","0,0348084522952068","0,223023535212963","0,85808172046473","3,71202345293415","1,31375246792089","1,84693357510899","49,575920353496","20,3411741893784"
145,"1,44",,"1,36711931228638","22,1469287872314","0,438772261142731","45,0371307423806","54,9628692576194","50,7508692576194","4,212","21,6418463881914","18,46863003054",12443,"1,15311854879014","0,467049735780671","14,573674089476","15,4906665209956","10,361522993053","21,4606868632987","0,0840295358616767","42,0117076374499","164,22758440094","12,418670570569","255,394566246631","0,032047494194888","0,255813953488372","0,721815970740767","4,89107647949459","1,63984208064129","1,4950183029446","49,3236430485095","18,6109978768577"
147,"1,46",,"1,5321524143219","28,185998916626","0,604457318782806","56,6538578224182","43,3461421775818","42,1163321775818","1,22981","28,185998916626","21,4623983197416",15938,"1,2281","0,433928","11,29921","15,39382","11,28771","20,99281","0,081092983","31,87273","162,0392","10,92812","258,873323231925","0,0384033928035677","0,196697650938785","0,733290112186029","3,4730012107841","1,49546038605103","1,36376820453396","46,6302550085489","17,0937301522677"
149,"1,48",,"1,45865428447723","28,0772094726562","0,644241392612457","57,4031120131438","42,5968879868562","39,8608879868562","2,736","27,7620926357794","22,2047872616258",12089,"0,830260073280854","0,364803157219596","9,24939592831327","13,5070012344561","7,27501752870706","17,036601472114","0,0761481409340766","27,4880555474646","114,980696326799","7,1494227254264","223,72970978849","0,0394407548392322","0,239066699242609","0,79282251548613","2,6444437857414","1,25040461025174","1,8566279986485","43,092686924697","20,5195962330119"
151,"1,5",,"1,55250561237335","29,6271572113037","0,729031622409821","56,8841418457031","43,1158581542969","41,3286781542969","1,78718","29,6271572113037","22,2640204782775",10450,"0,9982","0,357821","9,200291","13,7728","7,092871","14,77281","0,074273283","25,93821","120,38723","4,2032","198,898034438575","0,0388923567743672","0,215456489861923","0,932307394463206","2,02636066062105","1,20897587999535","1,94178069783026","40,6390563873908","14,7994490082148"
153,"1,52",,"1,54913485050201","30,8455963134766","0,703144669532776","60,4770377902051","39,5229622097949","37,6689622097949","1,854","30,4647446123566","22,9432589656294",13228,"0,947311261902791","0,3552160792243","9,14472684229222","13,4728435303779","7,09643215544637","16,4458247908744","0,0714374643056302","30,0904339911404","110,162117980607","6,18577618878193","230,212885503808","0,0388438151680494","0,273146836160479","0,819225773209855","2,33889631870527","1,23183907239346","1,89853763627371","43,3264247492621","17,3605291652935"
155,"1,54",,"1,55321419239044","31,2865715026855","0,756274700164795","64,1374715805054","35,8625284194946","32,5743384194946","3,28819","31,2865715026855","23,500300386961",13556,"0,99281","0,387281","10,4532","12,78271","7,077281","14,726612","0,0723822631","30,22871","121,0212","4,00291","203,456086743991","0,0370490376152757","0,249780286429155","0,868000732279767","1,94725699495051","1,40171857141404","1,80616115143655","41,3693218824696","14,8332631621358"
157,"1,56",2560,"1,28926301002502","25,7833003997803","0,607091665267944","51,5870704717531","48,4129295282469","44,6869295282469","3,726","25,4097810816619","22,9935586181882",10209,"0,944269723927394","0,408835036214585","11,2721136839557","12,6803450719216","8,30830513270125","9,77875366305475","0,0742752629629265","29,3492107313314","116,128405065509",,"131,655591282601","0,0362695983803381","0,252730679585028","1,29672405184204","1,61075406277219","1,57639667844168","1,52622524924032","41,8549331762726","10,3558902877698"
159,"1,58",,"1,20812141895294","23,3595428466797","0,536406517028809","49,0550399780273","50,9449600219727","47,4577600219727","3,4872","23,3595428466797","22,5579975325762",8223,"0,992","0,342981","8,45832","14,27812","8,128712","8,272621","0,0673871","28,9281","124,95823",,"122,762680097526","0,0405495417529722","0,231502158761372","1,72594876520996","1,54222977114868","1,1857312447297","1,75650459753033","43,5482085043816","8,33933568548387"
161,"1,6",,"1,59819614887238","29,3917636871338","0,525669455528259","64,9088174468884","35,0911825531116","22,3111825531116","12,78","29,0493914701738","21,205755463192",9982,"0,925268905662383","0,290405127212874","7,16303165618161","15,2826890763677","5,27996182089132","12,6298161486212","0,0567355222235605","27,1311756822541","122,327780487072",,"222,608617205543","0,0405422091025185","0,221790794979079","1,21004842006636","2,40261556303079","0,833190974484721","2,89446961830261","55,2617070759443","13,6498871531619"
163,"1,62",,"1,14601147174835","17,5619926452637","0,250420033931732","36,3533247756958","63,6466752243042","50,2144752243042","13,4322","17,5619926452637","17,878522095609",13738,"0,87212","0,3199281","7,22392","14,129182","6,220192","13,492731","0,056209381","31,0291","120,78281",,"240,044112921293","0,0442873259947508","0,25689996780171","1,04716991689822","5,38803976189792","0,974156897405667","2,27150255168972","70,1301424232348","15,471186304637"
165,"1,64",,"1,50005638599396","30,5470294952393","0,515210330486298","62,6492247175595","37,3507752824406","24,3907752824405","12,96","30,2078847623753","23,4941383216198",12009,"0,765957807544009","0,309633449820075","8,88009085750828","13,8494616924493","6,05974139285195","13,965621053753","0,0561294845703619","34,2209904011203","120,01670278053",,"248,810783862556","0,0348682749747177","0,285135232082646","0,991682477932303","2,71066401959974","1,1010872508131","2,28548725013019","58,6321410400731","18,2328855665468"
167,"1,66",,"1,64812541007996","26,4182434082031","0,444864422082901","53,6290341186523","46,3709658813477","33,9781658813477","12,3928","26,4182434082031","18,7008123215221",10223,"0,78829","0,278718","7,98382","14,45737","5,449382","12,762671","0,052398122","33,02931","116,923",,"243,571153179879","0,0349103561954052","0,282487705584017","1,13278560577171","2,86889001827655","0,948438063077863","2,65302927928341","59,3849318956778","16,1903246267237"
169,"1,68",2730,"1,48299336433411","31,0611324310303","0,613366007804871","67,1677740863788","32,8322259136212","21,4562259136212","11,376","30,6562288402975","24,1171681369861",9223,"0,764095439444276","0,266634983766234","7,37726311820447","14,9512957358049","5,55356728235427","12,7521969750453","0,0505467041679251","27,616379115071","114,80459358955",,"252,285429583702","0,036142805196723","0,240551168307822","1,17244861925071","2,0790517917162","0,88269709980521","2,6921967405186","49,9803191735563","16,6892724609375"
171,"1,7",,"1,65566062927246","34,3157844543457","0,802771329879761","72,063147354126","27,936852645874","15,054872645874","12,88198","34,3157844543457","24,1807295260719",7223,"0,78227","0,232981","6,12302","12,88298","4,592812","11,782711","0,048298773","26,77463","118,8273",,"243,954665266548","0,038050014535311","0,225323894424934","1,09337995305155","1,46775433569169","0,849866490516946","2,80503099190648","42,7466492350761","15,0622048653278"
173,"1,72",,"1,28002440929413","25,480676651001","0,574409663677216","52,45612","47,54388","40,28988","7,254","25,187295183225","22,9567323094776",14334,"1,01233621853847","0,214791715699106","5,44624349939963","12,6807655385114","4,423134680105","11,0221134958881","0,0426211547029608","22,1853902940309","94,6775524453077",,"258,606637307329","0,0394385076103894","0,234325769108224","1,15048402860686","1,91885934253396","0,795233526286575","2,86691825043194","43,8490101680789","10,8877992252425"
175,"1,74",,"1,59109044075012","34,1785202026367","0,783122301101685","72,1166776275635","27,8833223724365","19,5962023724365","8,28712","34,1785202026367","25,0613913673005",8234,"1,022","0,228819","5,229382","15,49821","4,58473","12,38721","0,04593823","21,76763","97,829831",,"269,649265981732","0,0437564132817224","0,222505035299509","1,2511461418673","1,58177209135455","0,648005866483936","3,38039753704144","43,6439112442014","12,1205577299413"
177,"1,76",,"1,69573032855988","37,2749786376953","0,856277883052826","71,8678578848952","28,1321421151048","15,4961421151048","12,636","37,0174578254969","25,4681026825908",8883,"0,744840445224012","0,2317520814654","5,58864768435635","16,7509704523395","4,68511253254166","11,4836912519787","0,0498591319578324","24,6657807055178","103,344382603507",,"230,322727272727","0,0414683648987423","0,238675582398619","1,45867474880546","1,34111734978332","0,627158428119378","3,57536138907899","43,2306597637688","15,4176526336792"
179,"1,78",,"1,5878609418869","36,4511222839355","0,902279317378998","71,4441996765137","28,5558003234863","16,4637003234863","12,0921","36,4511222839355","26,7821370306665",8339,"0,6727","0,202912","5,22931","14,59371","4,297371","12,387288","0,04459823","22,38723","97,8291",,"277,752906337314","0,0388028248468727","0,228840191722095","1,17811985964967","1,37288839070183","0,666697707436971","3,39596232208017","40,3989336581728","18,4142827411922"
181,"1,8",,"1,35902619361877","38,733268737793","0,900975704193115","75,1703447574495","24,8296552425505","17,0716552425505","7,758","38,3539455674122","32,9252445896561",9223,"0,509828651989149","0,191883645071009","4,59787013362918","13,2443091859377","3,88350893049399","10,9134195203284","0,0415070226080951","21,8242034906589","105,95084382654",,"262,929471558867","0,0417331589397355","0,205984234787115","1,21358013968652","1,21128899142759","0,654867127264222","3,41039750982445","42,5693449766892","21,4060537354041"
183,"1,82",,"1,53116512298584","34,9433441162109","0,834801614284516","69,5372547912598","30,4627452087402","21,4798352087402","8,98291","34,9433441162109","26,624976098429",11009,"0,57287","0,198821","4,778281","15,22291","4,082771","11,273627","0,042302983","22,00092","96,8273",,"266,497211319589","0,0416093151491091","0,227218150253079","1,35031166101202","1,35045582172985","0,595147248456438","3,72857306961375","41,8582613141685","19,6792064517255"
185,"1,84",2885,"1,60744345188141","39,2695999145508","0,879063248634338","75,3212679374599","24,6787320625401","11,8807320625401","12,798","38,9209000062756","28,2484068853815",9223,"0,681076341496359","0,19394867238549","4,87431180141487","15,2310033277206","4,15143111041833","10,7155579053675","0,0433656078304625","21,9058408195581","94,9624830354727",,"247,098067834306","0,0397899601599538","0,230678896753102","1,42139153763438","1,21897462122488","0,605323982001814","3,66885609386537","44,275426218467","15,7332699030845"
187,"1,86",,"0,853898167610168","43,5129089355469","0,687803268432617","85,2853015136719","14,7146984863281","2,62189848632813","12,0928","43,5129089355469","59,4509536973038",8882,"0,6231","0,182271","4,27271","12,78271","4,002981","12,387282","0,040223982","22,39842","92,03923",,"307,957625876026","0,0426593426654278","0,243357316222659","1,03192209558158","1,80099202323194","0,661672055456159","3,19329769489288","63,2635972124779","19,8800866634569"
189,"1,88",,"1,25193047523499","39,9278450012207","0,765157043933869","77,5442108775442","22,4557891224558","10,8817891224558","11,574","39,5792448227375","36,8836660980395",8445,"0,52131184768624","0,178392257950366","3,99829954780808","13,3061831185744","3,4733427364386","9,43215808014001","0,0402205920255678","23,4959515883316","107,001952369907",,"234,510672397465","0,0446170317699589","0,219584325967305","1,41072520260145","1,23270878245424","0,574923287469131","3,83094446136287","51,7269561020447","18,0931205035971"
191,"1,9",,"1,45785820484161","32,0369453430176","0,45200377702713","63,4331517791748","36,5668482208252","22,3466682208252","14,22018","32,0369453430176","25,6379091666059",8553,"0,588727","0,189281","4,59421","14,2872","3,762817","10,29982","0,0443949128","25,44832","106,29831",,"232,004510210458","0,041199901615294","0,23940474688638","1,38713103724143","2,27870219752208","0,598179349347668","3,79694255660055","70,8776053902192","17,4950698710948"
193,"1,92",,"1,17601704597473","40,3482398986816","0,654542446136475","76,8915426432582","23,1084573567418","10,4670573567418","12,6414","40,1341311945434","39,8150292298626",8554,"1,00254645162286","0,194774654767292","4,85795845630828","16,0857943341092","3,96912298398253","9,87910151323993","0,0474204802008139","26,2566070824254","105,970401260941",,"208,32984970638","0,0400939317450047","0,247773026901835","1,62826490977454","1,5093141127138","0,560858600307209","4,05273265631317","61,3163155902884","9,85400875664988"
195,"1,94",,"1,23648118972778","38,9204864501953","0,685459733009339","72,7813096618652","27,2186903381348","16,2258903381348","10,9928","38,9204864501953","36,7229478047225",8077,"0,7827","0,200291","5,122392","16,220382","4,32981","11,28721","0,0482287112","22,66352","101,0232",,"234,035074111622","0,0391010684071036","0,224339755620491","1,437058582236","1,64666273691182","0,595084197153927","3,74621103466434","56,7801208093212","14,4208636770155"
197,"1,96",,"1,39987254142761","39,0698738098145","0,718909978866577","72,2659285159286","27,7340714840714","20,1020714840714","7,632","38,6877120154721","32,2426954471302",8554,"0,581608667960073","0,215207998403362","5,43970554888909","16,6853008487786","4,68487372749581","12,0759972183813","0,0496825585194788","27,7734292014092","103,933892059926",,"243,063110641669","0,0395624352217579","0,267222064438764","1,38169134581957","1,67976486255207","0,619694386604071","3,56152626928909","53,8144039626026","20,7630970506964"
199,"1,98",,"1,35341095924377","39,728385925293","0,632297277450562","72,7029462432861","27,2970537567139","20,0042537567139","7,2928","39,728385925293","34,2466442014085",8554,"0,7827","0,212981","5,55992","17,02981","4,554928","13,27672","0,0472211983","29,11526","100,2983",,"281,160167000675","0,0383064864242651","0,290286674848926","1,28268201784778","2,09975915973133","0,606455914657885","3,73876601342546","62,8318155749125","16,9627187939185"
201,2,2940,"1,89414405822754","39,4649391174316","1,01398134231567","73,9452780229479","26,0547219770521","15,0387219770521","11,016","39,254681183326","24,1782708386334",7608,"0,897059506666049","0,221217540762763","5,78002009104846","17,3671625168394","4,53647373066383","11,3860468249176","0,0459147814372649","32,7017234171042","92,0628745296606",,"247,982163227211","0,0382727978931014","0,355210757693302","1,52530222156056","1,12290496380483","0,606760681386933","3,82833970787658","38,7134156666812","12,6926326963907"
203,"2,02",,"1,92887127399445","39,7822761535645","1,10169458389282","73,5972108840942","26,4027891159058","12,1198091159058","14,28298","39,7822761535645","24,0620803151769",9077,"0,92812","0,232981","6,029122","13,28721","4,782712","12,772871","0,046090938","30,22382","97,83923",,"277,123260108093","0,0386426083267182","0,308913101626004","1,04026808068444","1,15938402409743","0,831236580139849","2,77817480960593","36,1100769080613","13,7620900314615"
205,"2,04",,"1,56837701797485","42,3659896850586","0,9712153673172","79,8213451","20,1786549","16,3626549","3,816","42,0942337643802","31,3125854491221",9372,"0,729148763925988","0,240112779970971","6,19444344166046","15,7838431139106","5,00700807434844","13,0086188542869","0,0470951819563014","25,4268021580535","104,705792152019",,"276,219738706123","0,038762607525981","0,242840454529364","1,21333734893072","1,33941649731313","0,724890903527556","3,15235024180874","43,3418118997207","17,8408296055307"
207,"2,06",,"1,56776905059814","32,6694145202637","0,789961516857147","61,7451934432983","38,2548065567017","37,9095065567017","0,3453","32,6694145202637","24,3111808628739",8829,"0,8827","0,2129832","5,44594","14,287221","4,782711","12,277112","0,04598120029","27,112723","106,8273",,"267,002860355301","0,0391086203667319","0,253799571832294","1,16372816343127","1,55414051672344","0,730837312588641","2,98726412697736","41,3557038199007","13,9085895547751"
209,"2,08",,"1,66012024879456","38,4965400695801","1,0425329208374","72,5334297072643","27,4665702927357","27,4665702927357",0,"38,2255950695801","26,8634320999091",7112,"0,639036783506052","0,223427207557017","5,19316594664629","12,6703076300285","4,67825707892761","12,5911456351001","0,044442172690654","23,0953336698951","100,317979956529",,"283,315258296271","0,0430233136881183","0,230221279175508","1,0062871161388","1,20774561488058","0,796732844055516","2,70833932728915","36,6660796081872","19,7033190578158"
211,"2,1",,"1,20126616954803","35,9527893066406","0,828751027584076","67,9507717895508","32,0492282104492","32,0492282104492",0,"35,9527893066406","34,917258074061",8556,"0,5732","0,23932","5,22032","12,6276","4,277182","13,72672","0,047928732","24,23874","102,9382",,"286,398563600639","0,0458439329389769","0,235468854128011","0,91992843155539","1,65631408506549","0,771074630175172","2,95231767084029","43,3818940912182","23,947522679693"
213,"2,12",,"1,46018898487091","39,347957611084","0,928594887256622","74,1315521392822","25,8684478607178","25,8684478607178",0,"39,347957611084","31,4383624461617",8553,"0,6221","0,249282","4,88298","12,00281","4,111982","12,28721","0,0501092832","22,34723","97,82912",,"245,208257139867","0,0510512023395549","0,22843126872653","0,97685398068398","1,32320457161901","0,770173317748094","2,918984081156","42,3736530871185","19,7511814820768"
215,"2,14",,"1,34896004199982","37,5478286743164","0,835567772388458","70,7401092224121","29,2598907775879","29,2598907775879",0,"37,5478286743164","32,4737566392954",5445,"0,6221","0,222031","6,34281","12,339271","4,65271","12,447281","0,049829812","20,2873","93,9238",,"249,795865174045","0,0350051475607814","0,215997436219574","0,991322602904201","1,48967940259587","0,909093495069522","2,65206105688943","44,9369038815206","20,0084889889085"
217,"2,16",,"1,21771562099457","35,1937637329102","0,766722023487091","69,3304994686504","30,6695005313496","30,6695005313496",0,"34,9295417329102","33,4652289246689",5332,"0,676688060356587","0,252542893015523","6,69019572127916","12,4062242729972","5,15423107036416","12,6028494790511","0,0526197503672393","27,9016022254717","95,9674124417322",,"239,507967846566","0,0377482070086938","0,290740382756621","0,984398353215221","1,64373124717778","0,975072626325846","2,40699807665407","45,556982404195","18,6243118763022"
219,"2,18",,"1,19227874279022","36,9639320373535","0,808663666248322","73,2625132980347","26,7374867019653","26,7374867019653",0,"36,9639320373535","36,1698869812863",5778,"0,8721","0,2223829","4,22032","12,38721","4,228177","9,458271","0,0474948866","22,3732","74,59273",,"199,142932578346","0,052693373962164","0,29993807707534","1,30966960028952","1,16961740644047","0,699986510279554","2,92968104220802","45,7098959433189","10,8453973168215"
221,"2,2",,"1,12707102298737","39,818977355957","0,891474485397339","73,303452","26,696548","26,696548",0,"39,662620355957","41,0560258743061",6280,"1,5103609350609","0,205370104438928","3,86948287084487","12,9341054872356","3,35343799964525","8,91628813367612","0,0414667792136116","24,540067783422","69,7658958990627",,"215,022442127584","0,0530743025085642","0,351748765885936","1,4506154683791","1,00017311540914","0,574318106672307","3,85696872541071","44,4910325597025","5,90341548612459"
223,"2,22",,"1,01119935512543","39,5939674377441","1,06774568557739","74,8325984573364","25,1674015426636","25,1674015426636",0,"39,5939674377441","45,6813602348192",6233,"1,2716","0,1728712","3,449381","12,0291","3,228912","8,627612","0,042339821","23,76122","69,09823",,"203,770630017543","0,0501165861353095","0,343875957459402","1,39425602356712","0,808021246682401","0,569549193206474","3,72543444974654","37,0818332235483","6,78484743630072"
225,"2,24",,"1,00218915939331","44,2662506103516","1,27299726009369","83,3441264084964","16,6558735915036","16,6558735915036",0,"44,0925056103516","51,3288894249773",7827,"1,26388278243888","0,144736199194395","2,89239132600615","12,0434012329662","2,76945677405883","8,33217735888607","0,0399406734618998","23,2778367125403","66,1221470003837",,"208,613842398884","0,050040324036737","0,352042965459141","1,44540865061185","0,654532230357892","0,48213824209104","4,34865109496392","34,6367639527413","6,59252382788827"
227,"2,26",,"1,02592992782593","43,9582862854004","1,33632230758667","83,0811610794067","16,9188389205933","16,9188389205933",0,"43,9582862854004","49,9884699159188",7092,"3,2871","0,198829","3,22081","10,76271","3,09298","8,772812","0,047298122","21,09283","68,98732",,"185,479076737973","0,0617326076359674","0,305749375392463","1,22682556060702","0,656489227950048","0,605109586711897","3,4797218216736","32,894973043432","2,66886069787959"
229,"2,28",,"0,984687745571136","44,6694755554199","1,42000508308411","81,1560693641616","18,8439306358384","18,8439306358384",0,"44,6315675554199","52,8798722053642",24118,"6,30614329883057","0,217070394766324","3,65232625352874","10,9588047228572","3,29334207106694","10,3246115069231","0,0625574674015332","47,4750190437789","98,3098086660405",,"165,042031523643","0,0594334623191449","0,482912332838039","1,06142538298015","0,727082714696985","0,653605835718784","3,32756345571684","31,4305688670386","1,63723071577484"
231,"2,3",,"0,914706528186798","46,7021293640137","1,49293315410614","84,5308541488648","15,4691458511353","15,4691458511353",0,"46,7021293640137","59,5664466278111",4267,"2,4637","0,200912","3,072917","10,5671","3,2762687","11,002912","0,060029831","32,63823","94,5974",,"183,290737566794","0,0653815251111566","0,345022484761738","0,960391212798939","0,736999641928894","0,619857643061957","3,22534595529359","31,2821302384269","4,46601128384138"
233,"2,32",,"0,887148141860962","45,9992523193359","1,25841963291168","82,0364020047478","17,9635979952522","17,9635979952522",0,"45,9152823193359","60,3820566655191",4980,"1,16384467323927","0,149883770772885","3,18018837790165","11,3096006165921","3,2328301404643","9,96322894684794","0,0515050036270121","27,2120441506203","87,5865742877881",,"193,441961852861","0,0471304693188588","0,310687389841372","1,13513406917846","0,791725485384824","0,580294787731986","3,49835906162635","36,4864637506481","8,56061738815869"
235,"2,34",,"1,0742495059967","43,5439262390137","1,41758346557617","77,5081887054443","22,4918112945557","22,4918112945557",0,"43,5439262390137","47,2899889599811",5992,"1,4492","0,1549832","3,165948","11,0928","3,1787277","10,3482719","0,052038122","29,0938","95,8273",,"198,859441929899","0,048953172951672","0,303606592275896","1,07194709485745","0,72999383466948","0,585934921751046","3,48969809524735","30,7170105298282","7,14067892630417"
237,"2,36",,"1,04643428325653","44,6511840820313","1,5534131526947","81,62345817","18,37654183","18,37654183",0,"44,5777170820313","49,6995725654696",3662,"1,7300140019039","0,162358288971781","3,24711493654763","11,8860334059687","3,12588854395732","10,2039134045485","0,0546391569566829","32,1496528371053","99,2114220919422",,"186,750930521092","0,0500007828932603","0,324051930304066","1,16485047792255","0,656870542575734","0,549835386311042","3,80244952397476","28,6966265250828","5,89816810344828"
239,"2,38",3005,"0,918272793292999","44,1863899230957","1,26198208332062","82,3551975450709","17,6448024549291","17,6448024549291",0,"43,8965449230957","55,770612085717",4228,"0,606481528627828","0,131976876415098","2,85598304089399","11,907024654521","2,70990593738438","9,1006972378654","0,0476956186713105","19,4327050045657","101,457614115842",,"190,807824521198","0,0462106653034557","0,191535205848403","1,30836400149422","0,721143141265444","0,478529777170658","4,39388854434326","34,783809931431","15,0057286302781"
241,"2,4",,"0,891035437583923","44,0356101989746","1,22183465957642","82,7869471740723","17,2130528259277","17,2130528259277",0,"44,0356101989746","57,6575031681965",4223,"0,62392","0,1548392","2,99281","12,0919","2,99281","14,58281","0,052382883","27,82732","109,8298",,"278,388839346624","0,0517370631613768","0,253367665242038","0,829188613168518","1,19351746046028","0,507815909823932","4,04031662551248","36,040563961609","23,3728843441467"
243,"2,42",,"1,07437241077423","42,5083923339844","1,21595287322998","80,3408615112305","19,6591384887695","19,6591384887695",0,"42,5083923339844","46,1600874075963",5228,"0,601239487177371","0,17423653215449","4,29564302285053","12,3016803291483","3,69009072388134","17,316636417977","0,0695637119733584","24,4295113340235","124,230796419033",,"248,932035493001","0,0405612224357668","0,196646178228","0,710396640099086","1,42412068750478","0,66332160002172","3,33370674317975","34,9589143377471","28,8015620851403"
245,"2,44",,"1,03221523761749","43,4513664245606","1,17867255210876","79,0814868927002","20,9185131072998","20,9185131072998",0,"43,4513664245606","49,1111339778917",3112,"0,548603483054161","0,158317424279291","3,26775664681211","12,238550992474","3,37344391520623","10,2724141720514","0,0717358684906691","21,5601168840285","102,734350515764",,"143,197738985869","0,0484483520012847","0,209862784704325","1,19139968341346","0,871523999916096","0,555581946790836","3,62791002313902","36,8646630031569","18,7246608695652"
247,"2,46",,"1,359015583992","41,6254806518555","1,47199618816376","77,0071392059326","22,9928607940674","22,9928607940674",0,"41,6254806518555","35,733998441613",3220,"0,58827","0,177261","3,77827","12,00291","3,43871","11,48271","0,070918211","24,2093211","112,3982",,"161,914828900577","0,046915916543815","0,215388868327073","1,04530289452577","0,780077427668078","0,616037360939972","3,49052697086989","28,2782530189709","19,5194553521342"
249,"2,48",,"1,80940222740173","44,1064224243164","1,50075626373291","80,2736888122559","19,7263111877441","19,7263111877441",0,"44,1064224243164","28,4389463266336",2227,"0,848330168004829","0,183898971138876","4,01810914954437","11,9954536231674","3,59250731728948","12,3220887905959","0,0638968558103838","25,9840005861741","109,370658777977",,"192,843429216018","0,0457675399782828","0,237577435086332","0,973491899548901","0,821058628131026","0,649789135353647","3,33901995562751","29,3894641589622","14,5251097453907"
